zhiwei_data,zhiwei_web,company_data,company_web,xinzhi1,address1,newtime1
ADAS测试工程师,https://jobs.51job.com/shanghai-pdxq/99603676.html?s=01&amp;t=0,上海智驾汽车科技有限公司,https://jobs.51job.com/all/co4746089.html,0.8-1万/月,上海-浦东新区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-xhq/99593523.html?s=01&amp;t=0,上海秉匠信息科技有限公司,https://jobs.51job.com/all/co4327170.html,1-2万/月,上海-徐汇区,08-24
测试工程师,https://jobs.51job.com/shanghai-pdxq/99044496.html?s=01&amp;t=0,上海箩箕技术有限公司,https://jobs.51job.com/all/co3368559.html,1-1.9万/月,上海-浦东新区,08-24
实验室测试工程师,https://jobs.51job.com/shanghai-jdq/97011323.html?s=01&amp;t=0,上海逸测检测技术服务有限公司,https://jobs.51job.com/all/co3548453.html,6-8千/月,上海-嘉定区,08-24
测试工程师-材料部,https://jobs.51job.com/shanghai/95285525.html?s=01&amp;t=0,上海乐来汽车分析测试有限公司,https://jobs.51job.com/all/co2607181.html,5-8.5千/月,上海,08-24
硬件测试工程师,https://jobs.51job.com/shanghai-mhq/93419980.html?s=01&amp;t=0,上海三思电子工程有限公司,https://jobs.51job.com/all/co1986700.html,4.5-6千/月,上海-闵行区,08-24
测试工程师,https://jobs.51job.com/shanghai-jaq/89403038.html?s=01&amp;t=0,上海灿瑞科技股份有限公司,https://jobs.51job.com/all/co3089311.html,6-8千/月,上海-静安区,08-24
软件测试工程师（应届）,https://jobs.51job.com/shanghai-pdxq/89181662.html?s=01&amp;t=0,深圳天地宽视信息科技有限公司上海分公司,https://jobs.51job.com/all/co2387373.html,5-8千/月,上海-浦东新区,08-24
测试工程师,https://jobs.51job.com/shanghai-pdxq/87773027.html?s=01&amp;t=0,上海浦东软件园信息技术股份有限公司,https://jobs.51job.com/all/co1273067.html,6-8千/月,上海-浦东新区,08-24
测试工程师,https://jobs.51job.com/shanghai/87137281.html?s=01&amp;t=0,英业达（上海）有限公司,https://jobs.51job.com/all/co264631.html,0.8-1.5万/月,上海,08-24
测试工程师,https://jobs.51job.com/shanghai-sjq/86027825.html?s=01&amp;t=0,上海博强微电子有限公司,https://jobs.51job.com/all/co1617852.html,4.5-6千/月,上海-松江区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-pdxq/83087063.html?s=01&amp;t=0,上海起迪计算机科技发展有限公司,https://jobs.51job.com/all/co3550869.html,4-8千/月,上海-浦东新区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-ypq/79660321.html?s=01&amp;t=0,上海闪店联信息科技有限公司,https://jobs.51job.com/all/co3714431.html,0.6-1.2万/月,上海-杨浦区,08-24
测试工程师,https://jobs.51job.com/shanghai-ypq/77848464.html?s=01&amp;t=0,上海速连信息科技有限公司,https://jobs.51job.com/all/co3348486.html,4.5-8千/月,上海-杨浦区,08-24
软件测试工程师,https://jobs.51job.com/shanghai/75551786.html?s=01&amp;t=0,上海恒格信息科技有限公司,https://jobs.51job.com/all/co3529616.html,0.6-1万/月,上海,08-24
软件测试工程师,https://jobs.51job.com/shanghai-pdxq/67628658.html?s=01&amp;t=0,上海普兰金融服务有限公司,https://jobs.51job.com/all/co176146.html,1-1.5万/月,上海-浦东新区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-jaq/51166630.html?s=01&amp;t=0,上海紫越网络科技股份有限公司,https://jobs.51job.com/all/co304620.html,0.8-1.6万/月,上海-静安区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-cnq/100117795.html?s=01&amp;t=0,上海秉钧网络科技股份有限公司,https://jobs.51job.com/all/co2801198.html,1-1.5万/月,上海-长宁区,08-24
硬件测试工程师(可靠性测试）,https://jobs.51job.com/shanghai-pdxq/85477308.html?s=01&amp;t=0,上海锐承通讯技术有限公司,https://jobs.51job.com/all/co3315676.html,7.8-10万/年,上海-浦东新区,08-24
手游测试工程师,https://jobs.51job.com/shanghai/97423596.html?s=01&amp;t=0,上海愉玩信息科技有限公司,https://jobs.51job.com/all/co4829070.html,0.6-1.2万/月,上海,08-24
软件测试工程师,https://jobs.51job.com/shanghai-pdxq/105082413.html?s=01&amp;t=0,上海展盟网络科技有限公司,https://jobs.51job.com/all/co5089197.html,7-8千/月,上海-浦东新区,08-24
自动化测试工程师,https://jobs.51job.com/shanghai-sjq/93252726.html?s=01&amp;t=0,上海芬能自动化设备有限公司,https://jobs.51job.com/all/co2995948.html,1-1.5万/月,上海-松江区,08-24
APP测试工程师,https://jobs.51job.com/shanghai-pdxq/105931676.html?s=01&amp;t=0,上海阿特门计算机技术有限公司,https://jobs.51job.com/all/co2568890.html,1.5-2万/月,上海-浦东新区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-ypq/103364441.html?s=01&amp;t=0,职优你（上海）教育科技有限公司,https://jobs.51job.com/all/co4128660.html,1-2万/月,上海-杨浦区,08-24
电子测试工程师,https://jobs.51job.com/shanghai-mhq/90583099.html?s=01&amp;t=0,上海贽匠智能科技有限公司,https://jobs.51job.com/all/co4130154.html,6-8千/月,上海-闵行区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-jdq/74366508.html?s=01&amp;t=0,翼猫科技发展（上海）有限公司,https://jobs.51job.com/all/co3837425.html,6-8千/月,上海-嘉定区,08-24
性能测试工程师,https://jobs.51job.com/shanghai-mhq/105917212.html?s=01&amp;t=0,上海热璞网络科技有限公司,https://jobs.51job.com/all/co3427213.html,1.3-1.8万/月,上海-闵行区,08-24
自动化测试工程师,https://jobs.51job.com/shanghai/105427814.html?s=01&amp;t=0,Symbio,https://jobs.51job.com/all/co3832232.html,1.2-1.3万/月,上海,08-24
APP测试工程师,https://jobs.51job.com/shanghai-pdxq/103583305.html?s=01&amp;t=0,"莱茵技术(上海)有限公司 TUV Rheinland (Shanghai) Co., Ltd.",http://tuvrheinland.51job.com,,上海-静安区,08-24
测试工程师,https://jobs.51job.com/shanghai-hpq/87213529.html?s=01&amp;t=0,上海北溟数据科技有限公司,https://jobs.51job.com/all/co3946827.html,0.8-1.1万/月,上海-浦东新区,08-24
测试工程师,https://jobs.51job.com/shanghai-jaq/105924991.html?s=01&amp;t=0,上海东家金服投资管理有限公司,https://jobs.51job.com/all/co4185386.html,1-1.5万/月,上海-黄浦区,08-24
初级测试工程师,https://jobs.51job.com/shanghai-ypq/105941867.html?s=01&amp;t=0,上海卯聚信息科技有限公司,https://jobs.51job.com/all/co4743626.html,0.8-1.3万/月,上海-静安区,08-24
手机测试工程师,https://jobs.51job.com/shanghai-ypq/105358808.html?s=01&amp;t=0,上海思伟软件有限公司,https://jobs.51job.com/all/co1779325.html,0.6-1万/月,上海-杨浦区,08-24
软件测试工程师,https://jobs.51job.com/hangzhou-yhq/104427732.html?s=01&amp;t=0,上海来客之家网络有限公司,https://jobs.51job.com/all/co3223156.html,10-15万/年,上海-杨浦区,08-24
APP测试工程师(嘉定上海汽车城）,https://jobs.51job.com/shanghai-jdq/102305117.html?s=01&amp;t=0,上海裕宁信息科技有限公司,https://jobs.51job.com/all/co4085855.html,1-1.5万/月,异地招聘,08-24
高级测试工程师,https://jobs.51job.com/shanghai-jdq/104308044.html?s=01&amp;t=0,“前程无忧”51job.com（上海）,http://51rz.51job.com/company.php?company=1249,,上海-浦东新区,08-24
00812-264-系统测试工程师,https://jobs.51job.com/shanghai-ypq/105922411.html?s=01&amp;t=0,飞驰镁物（北京）信息服务有限公司上海分公司,https://jobs.51job.com/all/co4898931.html,1.2-1.8万/月,上海-嘉定区,08-24
测试工程师,https://jobs.51job.com/shanghai-cnq/66998699.html?s=01&amp;t=0,上海仰空网络科技有限公司,https://jobs.51job.com/all/co4923614.html,1-1.5万/月,上海-嘉定区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-pdxq/105912294.html?s=01&amp;t=0,无锡华云数据技术服务有限公司,https://jobs.51job.com/all/co3472105.html,1-1.5万/月,上海-杨浦区,08-24
生产测试工程师,https://jobs.51job.com/shanghai-pdxq/100291037.html?s=01&amp;t=0,上海春秋国际旅行社（集团）有限公司,https://jobs.51job.com/all/co1993711.html,1-1.5万/月,上海-长宁区,08-24
测试工程师,https://jobs.51job.com/shanghai-pdxq/105947437.html?s=01&amp;t=0,深圳市德科信息技术有限公司,https://jobs.51job.com/all/co3779555.html,1.5-2万/月,上海-浦东新区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-xhq/105948735.html?s=01&amp;t=0,上海汉枫电子科技有限公司,https://jobs.51job.com/all/co2804017.html,6-8千/月,上海-浦东新区,08-24
高级测试工程师,https://jobs.51job.com/shanghai/101161902.html?s=01&amp;t=0,北京新媒传信科技有限公司,https://jobs.51job.com/all/co2084187.html,0.8-1.5万/月,上海-浦东新区,08-24
测试工程师,https://jobs.51job.com/shanghai-xhq/105910653.html?s=01&amp;t=0,伊泰特伦射频技术（上海）有限公司,https://jobs.51job.com/all/co3241067.html,6-8千/月,上海-徐汇区,08-24
APP测试工程师,https://jobs.51job.com/shanghai-pdxq/104478634.html?s=01&amp;t=0,上海飞田通信股份有限公司,https://jobs.51job.com/all/co155210.html,1-1.5万/月,上海,08-24
中级性能测试工程师,https://jobs.51job.com/shanghai-pdxq/105918578.html?s=01&amp;t=0,上海捷羿软件系统有限公司,https://jobs.51job.com/all/co3800022.html,0.8-1万/月,上海-徐汇区,08-24
有机测试工程师,https://jobs.51job.com/shanghai-jdq/105931424.html?s=01&amp;t=0,上海芃羽信息科技有限公司,https://jobs.51job.com/all/co4478427.html,0.8-1.5万/月,上海-浦东新区,08-24
硬件测试工程师,https://jobs.51job.com/shanghai-jdq/105944735.html?s=01&amp;t=0,广州广电运通信息科技有限公司,https://jobs.51job.com/all/co4069527.html,1-1.5万/月,上海-浦东新区,08-24
初级软件测试工程师（徐汇）,https://jobs.51job.com/shanghai-xhq/103923487.html?s=01&amp;t=0,上海荣威塑胶工业有限公司,https://jobs.51job.com/all/co270659.html,,上海-嘉定区,08-24
Material Testing Engineer-Aero（测试工程师-航空）,https://jobs.51job.com/shanghai/79212242.html?s=01&amp;t=0,浙江电咖汽车科技有限公司,https://jobs.51job.com/all/co4778063.html,1-2万/月,上海-嘉定区,08-24
质量QA(测试工程师),https://jobs.51job.com/shanghai-qpq/105889678.html?s=01&amp;t=0,福建创昱达信息技术有限公司,https://jobs.51job.com/all/co1593304.html,7-8千/月,上海-徐汇区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-ypq/96504436.html?s=01&amp;t=0,艾普拉斯（上海）质量检测有限公司,https://jobs.51job.com/all/co2023856.html,6-8千/月,上海,08-24
硬件测试工程师,https://jobs.51job.com/shanghai-mhq/80953511.html?s=01&amp;t=0,旦霆生物科技（上海）有限公司,https://jobs.51job.com/all/co3621825.html,4.5-6千/月,上海-青浦区,08-24
软件测试工程师（实习生岗位）(2258),https://jobs.51job.com/shanghai/105916808.html?s=01&amp;t=0,上海复通智能科技有限公司,https://jobs.51job.com/all/co4669719.html,5.5-6千/月,上海-杨浦区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-pdxq/79788846.html?s=01&amp;t=0,迈存信息科技（上海）有限公司,https://jobs.51job.com/all/co4050066.html,4.5-6千/月,上海-闵行区,08-24
AVIT测试工程师,https://jobs.51job.com/shanghai/105947254.html?s=01&amp;t=0,完美世界（上海）/完美时空,https://jobs.51job.com/all/co4836529.html,3-4.5千/月,上海,08-24
测试工程师,https://jobs.51job.com/shanghai-xhq/105946752.html?s=01&amp;t=0,大陆泰密克汽车系统（上海）有限公司,http://continental.51job.com/,,上海-嘉定区,08-24
游戏测试工程师,https://jobs.51job.com/shanghai-mhq/105942667.html?s=01&amp;t=0,上海意利信息科技股份有限公司,https://jobs.51job.com/all/co2733485.html,0.6-1.5万/月,上海-浦东新区,08-24
测试工程师,https://jobs.51job.com/shanghai/105941977.html?s=01&amp;t=0,Bureau Veritas 必维欧亚电气技术咨询服务（上海）有限公司,https://jobs.51job.com/all/co2034935.html,4.5-6千/月,上海,08-24
高级测试工程师/测试经理,https://jobs.51job.com/shanghai-pdxq/105938407.html?s=01&amp;t=0,上海图正信息科技股份有限公司,https://jobs.51job.com/all/co4669699.html,0.8-1万/月,上海-徐汇区,08-24
分析测试工程师(徐州),https://jobs.51job.com/xuzhou/105938269.html?s=01&amp;t=0,上海翻动网络科技有限公司,https://jobs.51job.com/all/co4980486.html,5-8千/月,上海-闵行区,08-24
系统测试工程师,https://jobs.51job.com/shanghai-cnq/105937466.html?s=01&amp;t=0,上海睦颐金融信息服务有限公司,https://jobs.51job.com/all/co4895332.html,0.8-1.5万/月,上海,08-24
软件测试工程师,https://jobs.51job.com/shanghai-jdq/105934983.html?s=01&amp;t=0,深圳元立方金融服务有限公司上海分公司,https://jobs.51job.com/all/co4096727.html,1-1.7万/月,上海-浦东新区,08-24
业软安全测试工程师,https://jobs.51job.com/shanghai-pdxq/105933230.html?s=01&amp;t=0,北京东方雨虹防水技术股份有限公司,https://jobs.51job.com/all/co139663.html,7-8.5千/月,异地招聘,08-24
软件测试工程师,https://jobs.51job.com/shanghai-jaq/105932980.html?s=01&amp;t=0,万存汽车销售（上海）有限公司,https://jobs.51job.com/all/co5185676.html,1.1-1.6万/月,上海-长宁区,08-24
渗透性测试工程师,https://jobs.51job.com/shanghai/105932892.html?s=01&amp;t=0,上海吾创信息科技有限公司,https://jobs.51job.com/all/co2998796.html,1-1.5万/月,上海-嘉定区,08-24
软件测试工程师-上海浦东-04130,https://jobs.51job.com/shanghai-pdxq/105931041.html?s=01&amp;t=0,鼎桥通信技术有限公司,https://jobs.51job.com/all/co1170374.html,1.2-1.8万/月,上海-浦东新区,08-24
L高级测试工程师,https://jobs.51job.com/shanghai-xhq/105929957.html?s=01&amp;t=0,Transcosmos,https://jobs.51job.com/all/co2548223.html,0.8-1万/月,上海-静安区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-xhq/105916202.html?s=01&amp;t=0,上海微创软件股份有限公司,https://jobs.51job.com/all/co210498.html,1.3-1.8万/月,上海,08-24
测试工程师,https://jobs.51job.com/shanghai-pdxq/105608463.html?s=01&amp;t=0,博彦科技股份有限公司,https://jobs.51job.com/all/co4252.html,4.5-6千/月,上海-浦东新区,08-24
高级测试工程师,https://jobs.51job.com/shanghai-ptq/105411619.html?s=01&amp;t=0,上海太平洋房屋服务有限公司,https://jobs.51job.com/all/co3878805.html,1.5-2万/月,上海-徐汇区,08-24
软件测试工程师,https://jobs.51job.com/shanghai-mhq/105194400.html?s=01&amp;t=0,上海复星高科技（集团）有限公司,https://jobs.51job.com/all/co127631.html,1.5-2万/月,上海-徐汇区,08-24
软件测试工程师,https://jobs.51job.com/shanghai/105134007.html?s=01&amp;t=0,上海霍莱沃电子系统技术股份有限公司,https://jobs.51job.com/all/co2786336.html,1-1.5万/月,上海-浦东新区,08-24
自动化测试工程师,https://jobs.51job.com/shanghai/105110780.html?s=01&amp;t=0,上海优盛教育科技有限公司,https://jobs.51job.com/all/co4098248.html,1.5-2.5万/月,上海-普陀区,08-24
ADAS仿真测试工程师,https://jobs.51job.com/shanghai-jdq/104450068.html?s=01&amp;t=0,上海舒加网络科技有限公司,https://jobs.51job.com/all/co4910400.html,0.8-1.5万/月,上海-闵行区,08-24
电子测试工程师,https://jobs.51job.com/shanghai/104166702.html?s=01&amp;t=0,上海地铁电子科技有限公司,https://jobs.51job.com/all/co3219900.html,9-11万/年,上海,08-24
软件测试工程师,https://jobs.51job.com/shanghai-qpq/103617926.html?s=01&amp;t=0,心金（上海）网络科技有限公司,https://jobs.51job.com/all/co4082588.html,1-1.5万/月,上海,08-24
软件测试工程师,https://jobs.51job.com/shanghai-xhq/103227736.html?s=01&amp;t=0,上海崴岚新能源汽车科技有限公司,https://jobs.51job.com/all/co4684510.html,1-1.5万/月,上海-嘉定区,08-24
测试工程师,https://jobs.51job.com/shanghai/103217803.html?s=01&amp;t=0,上海速锐信息技术有限公司,https://jobs.51job.com/all/co2726362.html,3-4.5千/月,上海,08-24
软件测试工程师,https://jobs.51job.com/shanghai/102817779.html?s=01&amp;t=0,通效信息科技（上海）有限公司,https://jobs.51job.com/all/co2642043.html,1-1.5万/月,上海-青浦区,08-24
APP测试工程师,https://jobs.51job.com/shanghai-cnq/102006176.html?s=01&amp;t=0,上海科学创新教育研发中心,https://jobs.51job.com/all/co3631362.html,6-8千/月,上海-徐汇区,08-24
高级测试工程师,https://jobs.51job.com/shanghai-bsq/101780884.html?s=01&amp;t=0,上海天泰网络技术有限公司,https://jobs.51job.com/all/co2125339.html,1-2万/月,上海,08-24
